,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,CDLMARUBOZU,CDL3STARSINSOUTH,CDL3OUTSIDE,CDL3WHITESOLDIERS,CDLBREAKAWAY,CDLEVENINGSTAR,CDLHAMMER,CDLHARAMICROSS,CDLINVERTEDHAMMER,CDLMATCHINGLOW,CDLMORNINGDOJISTAR,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSTICKSANDWICH,CDLUNIQUE3RIVER,CDLTHRUSTING,CDLXSIDEGAP3METHODS
2639,2023-07-11,APD,291.2799987792969,292.5599975585937,287.1499938964844,288.6499938964844,285.0583801269531,625300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,2023-07-12,APD,291.70001220703125,294.5799865722656,287.5199890136719,294.25,290.58868408203125,1024900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,2023-07-13,APD,294.6300048828125,299.8999938964844,294.0,298.95001220703125,295.230224609375,843800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,2023-07-14,APD,298.8999938964844,299.5299987792969,297.29998779296875,298.6300048828125,294.9141845703125,711500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,2023-07-17,APD,298.2200012207031,299.8399963378906,296.3699951171875,299.2799987792969,295.5560913085937,809300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,2023-07-18,APD,298.7099914550781,300.5899963378906,295.92999267578125,298.260009765625,294.5487976074219,544200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,2023-07-19,APD,297.739990234375,300.1199951171875,296.44000244140625,298.5899963378906,294.8746643066406,675600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,2023-07-20,APD,300.3099975585937,301.8599853515625,298.04998779296875,301.3399963378906,297.5904541015625,752700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,2023-07-21,APD,300.7300109863281,303.2099914550781,300.1300048828125,302.739990234375,298.9730224609375,667900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,2023-07-24,APD,303.2699890136719,304.1000061035156,299.9200134277344,302.1000061035156,298.34100341796875,653600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,2023-07-25,APD,303.5,306.5899963378906,302.239990234375,305.8500061035156,302.0443420410156,739800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,2023-07-26,APD,303.54998779296875,305.3399963378906,301.4700012207031,303.010009765625,299.2396850585937,1109100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2023-07-27,APD,303.0,304.8800048828125,302.0,302.8900146484375,299.1211853027344,994100.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2652,2023-07-28,APD,304.9599914550781,304.9599914550781,302.5899963378906,303.42999267578125,299.6544494628906,560300.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,2023-07-31,APD,303.0,305.7300109863281,302.6099853515625,305.3299865722656,301.53082275390625,1146600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,2023-08-01,APD,303.69000244140625,305.8299865722656,302.20001220703125,302.4100036621094,298.64715576171875,886900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,2023-08-02,APD,300.1099853515625,302.8900146484375,298.6499938964844,299.32000732421875,295.5955810546875,992400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,2023-08-03,APD,290.0,293.1600036621094,281.29998779296875,281.82000732421875,278.3133544921875,2357700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,2023-08-04,APD,285.7699890136719,291.1300048828125,283.79998779296875,284.42999267578125,280.890869140625,1263000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,2023-08-07,APD,284.2900085449219,288.2099914550781,284.1199951171875,287.29998779296875,283.72515869140625,863900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,2023-08-08,APD,284.7300109863281,284.7300109863281,280.7699890136719,283.5400085449219,280.011962890625,645700.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,2023-08-09,APD,284.1600036621094,287.5400085449219,282.6199951171875,285.3999938964844,281.8487854003906,617700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,2023-08-10,APD,286.6700134277344,288.4599914550781,284.1300048828125,286.3099975585937,282.7474670410156,856000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,2023-08-11,APD,285.5199890136719,288.9700012207031,285.4700012207031,288.7900085449219,285.1966247558594,646600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,2023-08-14,APD,287.82000732421875,291.75,287.1700134277344,290.7300109863281,287.1125183105469,694000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,2023-08-15,APD,288.6499938964844,289.04998779296875,284.1600036621094,285.1400146484375,281.5920715332031,624400.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,2023-08-16,APD,285.1400146484375,287.2200012207031,284.3399963378906,285.9200134277344,282.3623352050781,640900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,2023-08-17,APD,286.92999267578125,288.260009765625,283.45001220703125,284.5,280.9599914550781,735500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,2023-08-18,APD,282.4100036621094,286.3800048828125,281.4700012207031,284.82000732421875,281.2760009765625,716600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,2023-08-21,APD,285.2300109863281,287.510009765625,284.0599975585937,285.2099914550781,281.6611633300781,477700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,2023-08-22,APD,286.6300048828125,286.6300048828125,283.94000244140625,285.07000732421875,281.5229187011719,353600.0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2670,2023-08-23,APD,284.3500061035156,286.4700012207031,282.7900085449219,285.75,282.1944580078125,446300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,2023-08-24,APD,284.42999267578125,288.1300048828125,283.7099914550781,286.6300048828125,283.0635070800781,391600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,2023-08-25,APD,288.4800109863281,289.3800048828125,286.0400085449219,288.29998779296875,284.71270751953125,381200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,2023-08-28,APD,288.9700012207031,291.3599853515625,288.6600036621094,289.8599853515625,286.2532958984375,694900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,2023-08-29,APD,289.92999267578125,293.760009765625,289.3599853515625,293.6600036621094,290.00604248046875,389500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,2023-08-30,APD,294.0299987792969,296.45001220703125,293.489990234375,295.5199890136719,291.8428649902344,404800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,2023-08-31,APD,296.4800109863281,297.0,294.6700134277344,295.489990234375,291.813232421875,662400.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2677,2023-09-01,APD,298.5599975585937,300.6000061035156,297.82000732421875,298.0199890136719,294.311767578125,520000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,2023-09-05,APD,298.3399963378906,298.3399963378906,292.6499938964844,292.70001220703125,289.0579833984375,716400.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,2023-09-06,APD,292.6199951171875,294.1499938964844,291.1400146484375,293.3500061035156,289.69989013671875,422900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,2023-09-07,APD,292.8999938964844,294.79998779296875,290.6499938964844,292.1099853515625,288.47528076171875,566300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,2023-09-08,APD,292.5,299.8599853515625,291.54998779296875,298.510009765625,294.7956848144531,786600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,2023-09-11,APD,299.82000732421875,303.75,299.54998779296875,302.79998779296875,299.03228759765625,669600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,2023-09-12,APD,301.57000732421875,304.19000244140625,300.1499938964844,302.1400146484375,298.3805236816406,646000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,2023-09-13,APD,302.239990234375,304.8900146484375,300.8500061035156,303.1300048828125,299.35821533203125,627300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,2023-09-14,APD,305.0,306.79998779296875,303.510009765625,306.1000061035156,302.291259765625,550900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,2023-09-15,APD,306.3999938964844,307.7099914550781,301.1499938964844,302.1099853515625,298.3508605957031,1354100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,2023-09-18,APD,301.6300048828125,301.8999938964844,299.29998779296875,299.5299987792969,295.802978515625,665500.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,2023-09-19,APD,299.29998779296875,300.1499938964844,295.5,299.2300109863281,295.5067138671875,579100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,2023-09-20,APD,299.7300109863281,301.0299987792969,294.20001220703125,294.82000732421875,291.1515808105469,593600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,2023-09-21,APD,293.1600036621094,295.1099853515625,286.8900146484375,287.07000732421875,283.4980163574219,768300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,2023-09-22,APD,286.9800109863281,289.67999267578125,285.8500061035156,286.6400146484375,283.0733947753906,612600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,2023-09-25,APD,285.3599853515625,290.4800109863281,285.0299987792969,289.6099853515625,286.00640869140625,586400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,2023-09-26,APD,287.29998779296875,289.5799865722656,285.7900085449219,286.70001220703125,283.13262939453125,741600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
2694,2023-09-27,APD,286.8800048828125,288.1099853515625,283.92999267578125,285.260009765625,281.7105407714844,670000.0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,2023-09-28,APD,285.8900146484375,290.1199951171875,284.9100036621094,286.8699951171875,283.3005065917969,1100200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,2023-09-29,APD,287.75,288.8500061035156,282.6199951171875,283.3999938964844,281.5914611816406,695100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,2023-10-02,APD,281.3299865722656,282.7099914550781,275.6099853515625,279.0799865722656,277.2990417480469,1015400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,2023-10-03,APD,277.32000732421875,283.6400146484375,277.32000732421875,281.7900085449219,279.99176025390625,1265900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,2023-10-04,APD,284.8699951171875,286.3299865722656,282.0,284.8800048828125,283.0620422363281,1086700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2700,2023-10-05,APD,284.4800109863281,286.25,276.92999267578125,279.8599853515625,278.0740661621094,827600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,2023-10-06,APD,279.3900146484375,282.2200012207031,276.3599853515625,281.0599975585937,279.26641845703125,875800.0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0
2702,2023-10-09,APD,281.0799865722656,284.510009765625,279.6700134277344,284.2699890136719,282.4559020996094,584400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
2703,2023-10-10,APD,286.6700134277344,290.42999267578125,285.8999938964844,287.9100036621094,286.0726928710937,906200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,2023-10-11,APD,288.8500061035156,291.1300048828125,288.1400146484375,290.8900146484375,289.03369140625,845800.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2705,2023-10-12,APD,292.4100036621094,292.5199890136719,282.5899963378906,285.7900085449219,283.9662475585937,1256300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,2023-10-13,APD,288.20001220703125,290.7099914550781,284.7099914550781,285.4599914550781,283.6383361816406,577400.0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,2023-10-16,APD,287.6300048828125,290.32000732421875,286.6300048828125,287.1199951171875,285.2877502441406,551500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,2023-10-17,APD,287.29998779296875,292.5599975585937,286.54998779296875,290.8999938964844,289.0436096191406,780600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2709,2023-10-18,APD,289.8099975585937,289.8099975585937,282.9700012207031,283.3800048828125,281.5716247558594,520600.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,2023-10-19,APD,282.1700134277344,284.5899963378906,280.0199890136719,280.6099853515625,278.8192749023437,471900.0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,2023-10-20,APD,279.4599914550781,281.25,277.82000732421875,278.57000732421875,276.79229736328125,669200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,2023-10-23,APD,276.79998779296875,278.79998779296875,274.2699890136719,274.6700134277344,272.9172058105469,722600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,2023-10-24,APD,275.8999938964844,278.3599853515625,274.6300048828125,277.239990234375,275.4707946777344,673200.0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0
2714,2023-10-25,APD,276.9599914550781,277.92999267578125,274.3599853515625,274.4800109863281,272.7284240722656,687300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,2023-10-26,APD,276.1000061035156,279.75,275.6000061035156,277.6600036621094,275.8881225585937,745100.0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
2716,2023-10-27,APD,276.95001220703125,279.69000244140625,275.20001220703125,276.1499938964844,274.3877258300781,648200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,2023-10-30,APD,278.0,280.95001220703125,277.0199890136719,280.70001220703125,278.9087219238281,668000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,2023-10-31,APD,280.8699951171875,283.8299865722656,278.5899963378906,282.44000244140625,280.6376037597656,871700.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2719,2023-11-01,APD,283.0400085449219,284.3299865722656,279.54998779296875,283.4100036621094,281.6014099121094,1121000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,2023-11-02,APD,284.45001220703125,289.8299865722656,283.2699890136719,289.6199951171875,287.77178955078125,856700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,2023-11-03,APD,292.25,295.9599914550781,291.5199890136719,293.20001220703125,291.3289489746094,1011600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,2023-11-06,APD,293.20001220703125,294.1600036621094,289.54998779296875,291.29998779296875,289.4410400390625,1242300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,2023-11-07,APD,271.739990234375,273.0599975585937,254.0200042724609,254.4600067138672,252.83616638183597,4484500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,2023-11-08,APD,256.7699890136719,260.4200134277344,251.6300048828125,259.92999267578125,258.271240234375,2465000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,2023-11-09,APD,262.5299987792969,264.3099975585937,258.6600036621094,263.989990234375,262.3053283691406,1909200.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2726,2023-11-10,APD,263.7099914550781,267.3399963378906,263.010009765625,265.4599914550781,263.7659606933594,1554500.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2727,2023-11-13,APD,263.7699890136719,265.6300048828125,262.20001220703125,265.0299987792969,263.3387145996094,1110300.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2728,2023-11-14,APD,267.0,271.6199951171875,266.0,268.4100036621094,266.6971435546875,1759300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,2023-11-15,APD,268.3699951171875,274.3299865722656,267.8500061035156,273.6199951171875,271.8738708496094,1262000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,2023-11-16,APD,273.489990234375,274.45001220703125,271.07000732421875,273.6000061035156,271.8540344238281,1537100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,2023-11-17,APD,273.489990234375,273.989990234375,269.2799987792969,269.989990234375,268.2670593261719,1537400.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,2023-11-20,APD,269.989990234375,273.7200012207031,269.1600036621094,272.1499938964844,270.41326904296875,1540100.0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
2733,2023-11-21,APD,273.5,277.4700012207031,273.0199890136719,276.3399963378906,274.5765380859375,1245200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,2023-11-22,APD,277.4100036621094,277.4599914550781,273.70001220703125,274.2699890136719,272.5197448730469,1004800.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,2023-11-24,APD,275.0799865722656,276.6499938964844,274.5,274.5,272.7482604980469,399800.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2736,2023-11-27,APD,273.70001220703125,274.0400085449219,269.3999938964844,271.6700134277344,269.93634033203125,1159000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,2023-11-28,APD,271.0,271.7300109863281,267.9599914550781,268.3999938964844,266.68719482421875,893800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,2023-11-29,APD,269.739990234375,270.79998779296875,265.8999938964844,266.4800109863281,264.77947998046875,1096200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,2023-11-30,APD,266.4800109863281,271.1199951171875,265.7300109863281,270.54998779296875,268.8234558105469,2341800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,2023-12-01,APD,270.6000061035156,275.1099853515625,269.8399963378906,272.6400146484375,270.900146484375,1706200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,2023-12-04,APD,270.94000244140625,272.5599975585937,268.760009765625,270.1499938964844,268.426025390625,1782300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,2023-12-05,APD,269.260009765625,269.760009765625,261.07000732421875,262.0199890136719,260.347900390625,2196300.0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,2023-12-06,APD,262.3900146484375,264.1000061035156,260.2900085449219,261.2799987792969,259.6126403808594,1313000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,2023-12-07,APD,262.1400146484375,264.0299987792969,261.010009765625,262.010009765625,260.3379821777344,1408500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,2023-12-08,APD,262.7799987792969,264.7200012207031,262.5400085449219,263.2699890136719,261.5899353027344,744100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,2023-12-11,APD,263.25,265.0799865722656,262.4700012207031,264.5599975585937,262.8717041015625,1120800.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2747,2023-12-12,APD,265.3900146484375,267.3999938964844,262.9200134277344,267.3399963378906,265.63397216796875,1284300.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2748,2023-12-13,APD,266.70001220703125,270.4700012207031,263.7300109863281,269.32000732421875,267.6013488769531,1367600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,2023-12-14,APD,270.3999938964844,273.3999938964844,270.0,270.8099975585937,269.0818176269531,1372800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,2023-12-15,APD,270.2799987792969,272.7300109863281,269.69000244140625,270.8599853515625,269.1315002441406,3312900.0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2751,2023-12-18,APD,273.5799865722656,274.95001220703125,271.1199951171875,271.20001220703125,269.4693603515625,1384700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,2023-12-19,APD,273.2300109863281,273.9100036621094,270.6300048828125,272.5199890136719,270.7809143066406,1340400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,2023-12-20,APD,271.6000061035156,273.510009765625,268.010009765625,268.1499938964844,266.43878173828125,905100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,2023-12-21,APD,270.2200012207031,271.8299865722656,268.4700012207031,271.739990234375,270.0058898925781,790100.0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0
2755,2023-12-22,APD,272.75,274.32000732421875,272.1400146484375,272.8399963378906,271.098876953125,756200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,2023-12-26,APD,273.45001220703125,275.82000732421875,273.25,274.8699951171875,273.11590576171875,446100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,2023-12-27,APD,274.2099914550781,275.79998779296875,273.3399963378906,275.69000244140625,273.9306945800781,759800.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2758,2023-12-28,APD,275.6300048828125,275.6700134277344,274.010009765625,274.2300109863281,272.4800109863281,531800.0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,2023-12-29,APD,272.6400146484375,274.8900146484375,272.0,273.79998779296875,273.79998779296875,886000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0
2760,2024-01-02,APD,272.3299865722656,274.8699951171875,272.3299865722656,273.4700012207031,273.4700012207031,1109200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,2023-01-03,ABNB,87.38500213623047,88.13999938964844,84.30000305175781,84.9000015258789,84.9000015258789,3901200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,2023-01-04,ABNB,85.88999938964844,88.83999633789062,84.79000091552734,88.72000122070312,88.72000122070312,4817100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,2023-01-05,ABNB,88.4800033569336,88.5,86.75,87.70999908447266,87.70999908447266,3419000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,2023-01-06,ABNB,88.5199966430664,88.73999786376953,85.70999908447266,88.5199966430664,88.5199966430664,4348400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,2023-01-09,ABNB,90.25499725341795,92.0500030517578,88.87999725341797,89.23999786376953,89.23999786376953,4319400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,2023-01-10,ABNB,88.86000061035156,89.62000274658203,86.75,88.54000091552734,88.54000091552734,4165600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,2023-01-11,ABNB,89.0,94.83000183105467,88.86399841308594,94.44000244140624,94.44000244140624,7718900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
2768,2023-01-12,ABNB,95.30999755859376,98.9499969482422,94.0199966430664,98.48999786376952,98.48999786376952,7695200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,2023-01-13,ABNB,97.5,100.6999969482422,97.41999816894533,100.37000274658205,100.37000274658205,6529000.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,2023-01-17,ABNB,99.91500091552734,102.73500061035156,99.0999984741211,101.2699966430664,101.2699966430664,5496200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,2023-01-18,ABNB,101.41000366210938,103.8000030517578,100.31999969482422,101.11000061035156,101.11000061035156,6062200.0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2772,2023-01-19,ABNB,99.83999633789062,100.5199966430664,97.56999969482422,99.0999984741211,99.0999984741211,4996700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,2023-01-20,ABNB,99.01000213623048,101.37000274658205,98.11100006103516,101.27999877929688,101.27999877929688,5104000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,2023-01-23,ABNB,101.98999786376952,105.37999725341795,101.3499984741211,105.22000122070312,105.22000122070312,4442700.0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,2023-01-24,ABNB,104.6999969482422,106.38999938964844,103.81999969482422,104.12999725341795,104.12999725341795,3514700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,2023-01-25,ABNB,100.36000061035156,104.6750030517578,99.84100341796876,104.44000244140624,104.44000244140624,5169300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,2023-01-26,ABNB,106.3000030517578,109.48999786376952,105.6750030517578,109.41999816894533,109.41999816894533,5196600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,2023-01-27,ABNB,108.86000061035156,117.12000274658205,108.73500061035156,115.94000244140624,115.94000244140624,9548500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,2023-01-30,ABNB,114.12999725341795,115.08000183105467,109.2750015258789,109.4800033569336,109.4800033569336,5469900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,2023-01-31,ABNB,109.4800033569336,111.2300033569336,108.81999969482422,111.11000061035156,111.11000061035156,3867200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,2023-02-01,ABNB,111.11000061035156,114.88999938964844,109.83000183105467,113.98999786376952,113.98999786376952,4053600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
