,Datetime,Interval,Ticker,Combined_Signals_65,SMA_65_trend,Open,High,Close_SMA65_Diff_Percent,vol_vs_avrg_vol,RSI,Low,Close,Volume,Avg_Volume_10,ATR,SMA_20,SMA_50,SMA_200,SMA_65,desc_number,rsi_peak_rsi_value,rsi_peak_high_value,rsi_bottom_rsi_value,rsi_bottom_low_value,be_current_rsi_less_than_peak,be_current_price_close_above_rsi_peak,be_pre_signal_1,be_pre_signal_last_10,be_close_below_SMA65,bu_current_rsi_more_than_bottom,bu_current_price_close_below_rsi_bottom,bu_pre_signal_1,bu_pre_signal_last_13,bu_close_above_SMA65,SMA_65_trend_diff
2194,13/09:30,1h,ADBE,Buy,Down,473.75,474.91,-12.83,1.25,14.99,463.29,463.39,2547281,2036395.6,7.59,519.47,534.33,513.69,531.6,7,18.25,477.65,10.82,471.0,1,0,0,0,1,1,1,1,2,0,-2.7225748697916288
2195,13/10:30,1h,ADBE,Buy,Down,463.38,464.23,-12.29,0.74,15.62,460.66,463.93,1597681,2151723.7,7.3,515.19,532.86,513.59,528.92,6,18.25,477.65,10.82,471.0,1,0,0,0,1,1,1,1,2,0,-2.6772007797703736
2196,13/11:30,1h,ADBE,Buy,Down,464.02,465.49,-12.48,0.38,14.88,460.44,460.52,821669,2153729.6,7.14,510.73,531.32,513.48,526.18,5,18.25,477.65,10.82,471.0,1,0,0,0,1,1,1,1,2,0,-2.7398478190103788
2197,13/12:30,1h,ADBE,Buy,Down,460.6,460.87,-12.43,0.63,14.39,457.57,458.26,997566,1595182.7,6.87,506.22,529.75,513.35,523.32,4,18.25,477.65,14.39,457.57,1,0,0,0,1,0,0,0,2,0,-2.8617868134469973
2198,13/13:30,1h,ADBE,Buy,Down,458.15,459.52,-11.9,0.58,14.73,456.8,458.52,812727,1404234.4,6.57,501.86,528.23,513.22,520.46,3,18.25,477.65,14.39,457.57,1,0,0,0,1,1,0,0,2,0,-2.859241832386374
2199,13/14:30,1h,ADBE,Buy,Down,458.52,460.07,-11.44,1.0,14.69,457.62,458.32,1414201,1414930.3,6.28,497.41,526.67,513.1,517.55,2,18.25,477.65,14.39,457.57,1,0,0,0,1,1,0,0,2,0,-2.9116673325047486
2200,13/15:30,1h,ADBE,Buy,Down,458.32,467.14,-9.56,1.25,24.67,458.0,465.69,1878241,1505435.0,6.48,493.26,525.27,513.02,514.93,1,18.25,477.65,14.39,457.57,0,0,0,0,1,1,0,0,2,0,-2.6178792317708712
1517,13/09:30,1h,AI,Buy,Down,38.0,38.68,-4.91,1.77,44.22,37.11,38.31,3041619,1720724.8,1.45,39.81,39.67,33.0,40.29,7,49.06,39.85,41.66,38.12,1,0,0,0,1,1,0,0,2,0,-0.0549151102701941
1518,13/10:30,1h,AI,Buy,Down,38.33,39.1,-4.57,0.84,44.78,37.73,38.4,1430759,1702336.9,1.45,39.5,39.67,33.06,40.24,6,49.06,39.85,41.66,38.12,1,0,0,0,1,1,0,0,2,0,-0.0451507568359375
1519,13/11:30,1h,AI,Buy,Down,38.42,40.2,-2.47,1.61,49.55,38.39,39.22,2910820,1803789.1,1.47,39.28,39.67,33.13,40.21,5,49.06,39.85,41.66,38.12,0,0,0,0,1,1,0,0,2,0,-0.0263636039965078
1520,13/12:30,1h,AI,Buy,Down,39.16,39.28,-2.48,0.89,49.33,38.53,39.18,1361879,1537722.0,1.42,39.01,39.68,33.19,40.18,4,49.06,39.85,41.66,38.12,0,0,0,0,1,1,0,0,2,0,-0.0368424617882965
1521,13/13:30,1h,AI,Buy,Down,39.2,39.81,-1.37,0.69,51.79,39.04,39.6,970232,1408488.5,1.37,38.93,39.71,33.26,40.15,3,49.06,39.85,41.66,38.12,0,0,0,0,1,1,0,0,2,0,-0.0278788479891645
1522,13/14:30,1h,AI,Buy,Down,39.63,39.81,-1.02,0.64,52.45,39.1,39.71,879980,1379868.7,1.33,38.83,39.75,33.34,40.12,2,49.06,39.85,41.66,38.12,0,0,0,0,1,1,0,0,2,0,-0.0296969558253437
1523,13/15:30,1h,AI,Buy,Down,39.7,39.76,-1.49,0.8,50.76,39.4,39.46,1096373,1377033.8,1.26,38.88,39.79,33.41,40.06,1,49.06,39.85,41.66,38.12,0,0,0,0,1,1,0,0,2,0,-0.0633333379571965
2659,13/09:30,1h,AMC,Buy,Down,4.3,4.32,-6.01,2.05,29.74,4.17,4.18,4534093,2209063.8,0.08,4.36,4.62,4.58,4.45,7,37.13,4.34,29.74,4.17,1,0,0,0,1,0,0,0,2,0,-0.0157575751795917
2660,13/10:30,1h,AMC,Buy,Down,4.19,4.22,-5.03,0.86,33.18,4.16,4.22,1949199,2272976.8,0.08,4.35,4.6,4.58,4.44,6,37.13,4.34,29.74,4.17,1,0,0,0,1,1,0,0,2,0,-0.0142424178845947
2661,13/11:30,1h,AMC,Buy,Down,4.22,4.25,-5.05,0.54,32.33,4.2,4.2,1133010,2108102.6,0.08,4.34,4.59,4.58,4.42,5,37.13,4.34,29.74,4.17,1,0,0,0,1,1,0,0,2,0,-0.0148515267805624
2662,13/12:30,1h,AMC,Buy,Down,4.2,4.22,-4.57,0.68,33.18,4.17,4.21,1229042,1817069.5,0.07,4.33,4.58,4.58,4.41,4,37.13,4.34,29.74,4.17,1,0,0,0,1,1,0,0,2,0,-0.0150939334522588
2663,13/13:30,1h,AMC,Buy,Down,4.2,4.22,-4.83,0.79,31.52,4.17,4.18,1400431,1773156.6,0.07,4.32,4.56,4.58,4.39,3,37.13,4.34,29.74,4.17,1,0,0,0,1,1,0,0,2,0,-0.0163636352076679
2664,13/14:30,1h,AMC,Buy,Down,4.18,4.21,-3.95,0.68,34.78,4.18,4.2,1178341,1728451.8,0.07,4.31,4.55,4.57,4.38,2,37.13,4.34,29.74,4.17,1,0,0,0,1,1,0,0,2,0,-0.0140909137147842
2665,13/15:30,1h,AMC,Buy,Down,4.2,4.22,-4.21,0.97,33.08,4.18,4.18,1751495,1811341.7,0.07,4.3,4.54,4.57,4.36,1,37.13,4.34,29.74,4.17,1,0,0,0,1,1,0,0,2,0,-0.0140909137147851
557,13/09:30,1h,AMD,Buy,Down,131.3,131.3,-2.77,2.94,31.81,127.18,127.36,16952759,5770282.7,1.57,129.21,134.74,139.36,130.99,7,47.87,131.98,16.72,127.41,1,0,0,0,1,1,1,1,2,0,-0.3948484478574698
558,13/10:30,1h,AMD,Buy,Down,127.37,127.6,-3.37,2.0,28.34,124.77,126.15,12863910,6437826.9,1.66,129.09,134.43,139.28,130.55,6,47.87,131.98,16.72,127.41,1,0,0,0,1,1,1,1,2,0,-0.4310605598218444
559,13/11:30,1h,AMD,Buy,Down,126.14,127.54,-3.02,1.28,28.67,126.11,126.2,8854708,6938508.4,1.64,128.98,134.11,139.19,130.12,5,47.87,131.98,16.72,127.41,1,0,0,0,1,1,1,1,2,0,-0.431887771144062
560,13/12:30,1h,AMD,Buy,Down,126.19,126.42,-2.99,1.0,27.74,125.5,125.87,6534264,6510900.4,1.59,128.86,133.77,139.11,129.75,4,47.87,131.98,27.74,125.5,1,0,0,0,1,0,0,0,2,0,-0.3684879649769073
561,13/13:30,1h,AMD,Buy,Down,125.89,126.3,-2.56,0.99,29.16,125.46,126.06,6713712,6809916.4,1.53,128.79,133.44,139.03,129.37,3,47.87,131.98,27.74,125.5,1,0,0,0,1,1,0,0,2,0,-0.3795457319779984
562,13/14:30,1h,AMD,Buy,Down,126.09,126.37,-2.44,0.72,28.98,125.41,126.0,5037164,7039416.5,1.49,128.7,133.09,138.94,129.15,2,47.87,131.98,27.74,125.5,1,0,0,0,1,1,0,0,2,0,-0.2204545916933113
563,13/15:30,1h,AMD,Buy,Down,125.99,126.96,-1.6,0.65,36.05,125.94,126.91,4716557,7233863.4,1.46,128.69,132.76,138.87,128.98,1,47.87,131.98,27.74,125.5,1,0,0,0,1,1,0,0,2,0,-0.1757576682350645
2765,13/09:30,1h,AMSC,Buy,Down,26.79,26.99,-6.82,0.73,33.83,26.27,26.33,173636,239415.3,0.72,27.32,30.57,31.76,28.26,7,34.16,26.49,29.86,25.91,1,0,0,0,1,1,0,0,2,0,-0.224848544958867
2766,13/10:30,1h,AMSC,Buy,Down,26.31,26.45,-7.71,0.94,31.24,25.54,25.9,220895,235028.0,0.73,27.24,30.39,31.76,28.06,6,34.16,26.49,29.86,25.91,1,0,0,0,1,1,1,1,2,0,-0.2068182049375586
2767,13/11:30,1h,AMSC,Buy,Down,25.9,26.07,-6.92,0.42,31.75,25.82,25.93,89490,211129.1,0.7,27.16,30.21,31.75,27.86,5,34.16,26.49,29.86,25.91,1,0,0,0,1,1,0,0,2,0,-0.1930303284616172
2768,13/12:30,1h,AMSC,Buy,Down,25.9,25.99,-6.25,0.69,32.5,25.59,25.99,124084,180118.5,0.68,27.07,30.03,31.74,27.72,4,34.16,26.49,29.86,25.91,1,0,0,0,1,1,0,0,2,0,-0.1418181910659335
2769,13/13:30,1h,AMSC,Buy,Down,26.0,26.04,-6.09,0.49,31.77,25.75,25.88,72934,149110.8,0.65,27.01,29.86,31.72,27.56,3,34.16,26.49,29.86,25.91,1,0,0,0,1,1,1,1,2,0,-0.1608545707933828
2770,13/14:30,1h,AMSC,Buy,Down,25.89,25.97,-5.87,0.51,31.58,25.83,25.86,68228,134802.7,0.61,26.95,29.68,31.71,27.47,2,34.16,26.49,29.86,25.91,1,0,0,0,1,1,1,1,2,0,-0.0941666689786053
2771,13/15:30,1h,AMSC,Buy,Down,25.86,25.95,-5.57,0.98,31.39,25.76,25.83,130251,132242.8,0.58,26.87,29.5,31.69,27.35,1,34.16,26.49,31.39,25.76,1,0,0,0,1,0,0,0,2,0,-0.1133333263975195
2696,13/09:30,1h,APLD,Buy,Down,9.03,9.24,-2.69,1.02,47.34,8.95,9.11,2208505,2156930.7,0.32,9.04,9.59,8.57,9.36,7,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.0511606100833788
2697,13/10:30,1h,APLD,Buy,Down,9.09,9.41,-3.45,1.0,44.73,8.88,8.98,2297663,2306797.3,0.33,9.04,9.58,8.58,9.3,6,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.061212135083748
2698,13/11:30,1h,APLD,Buy,Down,8.99,9.1,-2.53,0.33,45.68,8.99,9.02,722774,2191986.6,0.32,9.03,9.57,8.59,9.25,5,53.19,9.54,33.91,8.73,1,0,0,0,1,1,0,0,2,0,-0.0482393900553361
2169,13/14:30,1h,APP,Buy,Down,324.04,327.82,-2.34,1.1,40.74,324.04,325.9,565293,515983.2,7.73,330.16,353.59,304.26,333.72,2,45.23,339.17,39.19,325.99,1,0,0,0,1,1,1,1,2,0,-0.427576238458812
2170,13/15:30,1h,APP,Buy,Down,325.96,328.61,-2.61,1.41,39.57,324.22,324.47,787531,559099.4,7.49,329.74,352.64,305.06,333.15,1,45.23,339.17,39.19,325.99,1,0,0,0,1,1,1,1,2,0,-0.5706056537050586
2463,13/10:30,1h,ASTS,Buy,Down,23.36,23.46,-6.68,1.67,36.39,22.85,23.07,1085808,651355.6,0.54,23.8,24.21,24.21,24.72,6,45.74,24.22,35.92,23.1,1,0,0,0,1,1,1,1,2,0,-0.0678818442604765
2464,13/11:30,1h,ASTS,Buy,Down,23.07,23.57,-4.9,0.83,43.22,23.04,23.46,539994,648249.4,0.54,23.72,24.22,24.2,24.67,5,45.74,24.22,35.92,23.1,1,0,0,0,1,1,0,0,2,0,-0.0550000161835626
2465,13/12:30,1h,ASTS,Buy,Down,23.45,23.65,-4.01,0.52,46.04,23.27,23.64,289855,557431.7,0.52,23.66,24.23,24.2,24.62,4,45.74,24.22,35.92,23.1,0,0,0,0,1,1,0,0,2,0,-0.0482878829493671
2466,13/13:30,1h,ASTS,Buy,Down,23.65,23.71,-5.25,0.8,41.42,23.16,23.27,425373,534700.5,0.53,23.59,24.23,24.2,24.56,3,45.74,24.22,35.92,23.1,1,0,0,0,1,1,0,0,2,0,-0.0622727365204767
2467,13/14:30,1h,ASTS,Buy,Down,23.27,23.35,-5.22,0.58,39.88,23.14,23.14,304767,523201.6,0.5,23.53,24.23,24.19,24.41,2,45.74,24.22,35.92,23.1,1,0,0,0,1,1,0,0,2,0,-0.1454848665179611
2468,13/15:30,1h,ASTS,Buy,Down,23.14,23.55,-3.36,0.92,45.57,23.13,23.48,499689,545849.7,0.5,23.51,24.24,24.19,24.3,1,45.74,24.22,35.92,23.1,1,0,0,0,1,1,0,0,2,0,-0.1163636409875152
812,13/13:30,1h,AVGO,Sell,Up,217.95,224.3,21.8,1.17,83.52,217.77,224.1,11938959,10201343.8,5.26,189.86,180.41,172.3,183.99,3,86.81,221.65,51.4,177.43,1,1,1,2,0,1,0,0,0,1,1.350566517223001
813,13/14:30,1h,AVGO,Sell,Up,224.1,228.1,22.84,1.25,84.67,223.75,227.83,14167793,11352784.7,5.19,192.66,181.59,172.6,185.47,2,84.67,228.1,51.4,177.43,0,0,0,2,0,1,0,0,0,1,1.4778789173473117
814,13/15:30,1h,AVGO,Sell,Up,227.79,228.7,20.29,0.95,79.8,222.79,224.8,11514290,12102401.8,5.25,194.93,182.7,172.88,186.89,1,84.67,228.1,51.4,177.43,1,0,0,2,0,1,0,0,0,1,1.4175757205847788
2831,13/09:30,1h,BA,Sell,Up,168.0,169.71,3.1,1.61,63.33,166.33,168.41,2200243,1368313.3,1.96,166.54,161.33,151.92,163.35,7,65.09,168.7,58.01,164.96,1,0,0,2,0,1,0,0,0,1,0.4110602176550628
2832,13/10:30,1h,BA,Sell,Up,168.44,169.39,3.21,0.92,65.11,166.81,169.06,1265587,1375637.2,2.0,166.86,161.61,152.0,163.79,6,65.09,168.7,58.01,164.96,0,1,0,2,0,1,0,0,0,1,0.4445453990589385
2833,13/11:30,1h,BA,Sell,Up,169.15,170.43,3.01,0.96,65.41,168.95,169.17,1343786,1406038.3,1.97,167.11,161.84,152.07,164.23,5,65.09,168.7,58.01,164.96,0,1,0,2,0,1,0,0,0,1,0.4363634514086243
2870,13/11:30,1h,BAC,Buy,Down,45.69,45.69,-1.2,0.63,36.19,45.45,45.48,1859562,2935863.2,0.29,45.93,46.26,45.96,46.03,5,59.05,46.47,36.17,45.51,1,0,0,0,1,1,1,1,2,0,-0.0328757546164695
2871,13/12:30,1h,BAC,Buy,Down,45.49,45.6,-0.97,0.64,38.32,45.46,45.55,1689355,2653590.5,0.28,45.92,46.25,45.98,46.0,4,59.05,46.47,36.17,45.51,1,0,0,0,1,1,0,0,2,0,-0.0327273282137809
2872,13/13:30,1h,BAC,Buy,Down,45.55,45.65,-0.81,0.61,39.56,45.51,45.59,1540097,2530527.1,0.27,45.91,46.23,46.0,45.96,3,59.05,46.47,36.17,45.51,1,0,0,0,1,1,0,0,2,0,-0.0343938885313122
2873,13/14:30,1h,BAC,Buy,Down,45.6,45.71,-0.81,1.09,39.03,45.56,45.56,2869630,2624823.3,0.26,45.89,46.22,46.02,45.94,2,59.05,46.47,36.17,45.51,1,0,0,0,1,1,0,0,2,0,-0.0269697940710784
2874,13/15:30,1h,BAC,Buy,Down,45.56,45.71,-0.55,1.64,42.51,45.53,45.67,4716393,2882583.1,0.25,45.9,46.2,46.03,45.92,1,59.05,46.47,36.17,45.51,1,0,0,0,1,1,0,0,2,0,-0.0163636641068904
2899,13/09:30,1h,CAVA,Buy,Down,126.16,126.65,-5.05,1.28,28.95,125.16,125.41,326354,254954.1,1.88,127.52,137.5,140.4,132.08,7,36.33,128.59,28.36,126.83,1,0,0,0,1,1,1,1,2,0,-0.6633333148378426
2900,13/10:30,1h,CAVA,Buy,Down,125.55,125.82,-5.36,1.39,26.44,123.85,124.31,373589,268211.9,1.88,127.27,137.07,140.35,131.35,6,36.33,128.59,26.44,123.85,1,0,0,0,1,0,0,0,2,0,-0.7336846553918122
2901,13/11:30,1h,CAVA,Buy,Down,124.39,125.01,-4.69,0.78,27.47,124.29,124.48,188734,243135.3,1.8,127.07,136.68,140.31,130.6,5,36.33,128.59,26.44,123.85,1,0,0,0,1,1,0,0,2,0,-0.7442421190666266
2902,13/12:30,1h,CAVA,Buy,Down,124.4,124.87,-3.84,1.03,29.82,123.88,124.85,236777,229781.3,1.74,126.92,136.28,140.28,129.84,4,36.33,128.59,26.44,123.85,1,0,0,0,1,1,0,0,2,0,-0.7657574740323128
2903,13/13:30,1h,CAVA,Buy,Down,124.85,124.97,-3.71,0.67,28.2,124.0,124.24,152586,227030.3,1.69,126.79,135.85,140.24,129.03,3,36.33,128.59,26.44,123.85,1,0,0,0,1,1,0,0,2,0,-0.8068937821821862
2904,13/14:30,1h,CAVA,Buy,Down,124.21,124.28,-3.79,1.29,26.75,123.15,123.68,311383,240552.0,1.65,126.61,135.4,140.21,128.55,2,36.33,128.59,26.44,123.85,1,0,0,0,1,1,1,1,2,0,-0.478836290764093
2905,13/15:30,1h,CAVA,Buy,Down,123.64,124.05,-3.2,1.4,29.33,123.4,124.05,368992,263569.6,1.57,126.34,134.94,140.18,128.15,1,36.33,128.59,26.44,123.85,1,0,0,0,1,1,0,0,2,0,-0.4059092203775947
835,13/13:30,1h,CCL,Buy,Down,25.95,25.96,-1.15,0.55,37.9,25.78,25.81,911305,1671523.1,0.23,26.32,26.27,25.04,26.11,3,63.17,26.78,36.38,25.82,1,0,0,0,1,1,1,1,2,0,-0.0239394216826447
836,13/14:30,1h,CCL,Buy,Up,25.81,25.92,-0.92,0.73,40.35,25.81,25.88,1189129,1635207.0,0.22,26.32,26.25,25.06,26.12,2,63.17,26.78,36.38,25.82,1,0,0,0,1,1,0,0,2,0,0.0057575919411405
837,13/15:30,1h,CCL,Buy,Up,25.88,25.98,-0.87,1.05,41.31,25.88,25.9,1806233,1725792.8,0.21,26.29,26.24,25.08,26.13,1,63.17,26.78,36.38,25.82,1,0,0,0,1,1,0,0,2,0,0.0099999976880624
1946,13/09:30,1h,CGC,Buy,Down,3.16,3.17,-9.47,1.87,25.75,3.06,3.1,1071097,573125.8,0.06,3.29,3.49,3.97,3.42,7,29.85,3.18,20.44,3.11,1,0,0,0,1,1,1,1,2,0,-0.0180303038972802
1947,13/10:30,1h,CGC,Buy,Down,3.09,3.13,-8.59,1.14,28.03,3.05,3.12,665504,581529.6,0.07,3.27,3.49,3.96,3.41,6,29.85,3.18,20.44,3.11,1,0,0,0,1,1,0,0,2,0,-0.0165181810205621
1948,13/11:30,1h,CGC,Buy,Down,3.12,3.12,-9.18,0.4,26.02,3.08,3.08,208171,518332.3,0.06,3.25,3.48,3.95,3.39,5,29.85,3.18,20.44,3.11,1,0,0,0,1,1,1,1,2,0,-0.0162121238130517
1949,13/12:30,1h,CGC,Buy,Down,3.09,3.11,-8.16,0.61,29.15,3.07,3.1,282363,460724.1,0.06,3.23,3.47,3.94,3.38,4,29.85,3.18,20.44,3.11,1,0,0,0,1,1,1,1,2,0,-0.0162121238130512
1950,13/13:30,1h,CGC,Buy,Down,3.1,3.11,-7.73,0.96,29.21,3.06,3.1,438940,457175.2,0.06,3.21,3.46,3.93,3.36,3,29.85,3.18,20.44,3.11,1,0,0,0,1,1,1,1,2,0,-0.0151393919280078
1951,13/14:30,1h,CGC,Buy,Down,3.11,3.15,-5.75,1.07,36.88,3.09,3.15,487365,455857.3,0.06,3.19,3.45,3.92,3.34,2,29.85,3.18,20.44,3.11,0,0,0,0,1,1,0,0,2,0,-0.0180302966724745
1952,13/15:30,1h,CGC,Buy,Down,3.15,3.17,-6.49,1.65,33.71,3.09,3.11,814165,494343.7,0.06,3.18,3.44,3.91,3.33,1,29.85,3.18,20.44,3.11,0,0,0,0,1,1,1,1,2,0,-0.0162121238130512
415,13/09:30,1h,CLSK,Buy,Down,11.68,12.38,-8.35,4.51,34.29,11.58,12.25,33765457,7480840.3,0.45,12.87,13.73,13.68,13.37,7,46.08,13.62,32.75,12.86,1,0,0,0,1,1,1,1,2,0,-0.0869696935017909
416,13/10:30,1h,CLSK,Buy,Down,12.24,12.44,-8.2,1.34,33.41,11.9,12.18,11031134,8243486.1,0.45,12.83,13.69,13.68,13.27,6,46.08,13.62,32.75,12.86,1,0,0,0,1,1,1,1,2,0,-0.0974242470481172
417,13/11:30,1h,CLSK,Buy,Down,12.18,12.42,-7.45,0.62,33.93,12.17,12.2,5282467,8534642.8,0.44,12.79,13.65,13.69,13.18,5,46.08,13.62,32.75,12.86,1,0,0,0,1,1,1,1,2,0,-0.086363647923326
418,13/12:30,1h,CLSK,Buy,Down,12.19,12.27,-6.9,0.4,33.86,12.05,12.19,3103212,7765673.4,0.42,12.75,13.63,13.69,13.1,4,46.08,13.62,32.75,12.86,1,0,0,0,1,1,1,1,2,0,-0.0822727318966016
419,13/13:30,1h,CLSK,Buy,Down,12.19,12.24,-7.31,0.3,31.9,12.03,12.06,2201238,7251625.4,0.41,12.7,13.59,13.7,13.01,3,46.08,13.62,32.75,12.86,1,0,0,0,1,0,1,0,2,0,-0.088181813557945
420,13/14:30,1h,CLSK,Buy,Down,12.07,12.1,-7.73,0.56,30.23,11.9,11.94,4052127,7255338.7,0.39,12.65,13.54,13.71,12.94,2,46.08,13.62,30.23,11.9,1,0,0,0,1,0,0,0,2,0,-0.0707575769135431
421,13/15:30,1h,CLSK,Buy,Down,11.94,12.05,-6.63,0.5,32.76,11.9,12.02,3688219,7385090.8,0.38,12.58,13.49,13.71,12.87,1,46.08,13.62,30.23,11.9,1,0,0,0,1,1,0,0,2,0,-0.0666666608868222
2787,13/09:30,1h,CORZ,Buy,Down,15.43,16.07,-2.78,1.66,40.2,15.37,15.67,1698240,1023392.0,0.37,15.92,16.48,16.26,16.12,7,50.07,16.55,36.37,15.53,1,0,0,0,1,1,0,0,2,0,-0.0518181540749296
2788,13/10:30,1h,CORZ,Buy,Down,15.67,15.88,-1.6,0.94,44.11,15.57,15.81,963799,1020612.0,0.36,15.93,16.46,16.27,16.07,6,50.07,16.55,36.37,15.53,1,0,0,0,1,1,0,0,2,0,-0.0504545442985744
2789,13/11:30,1h,CORZ,Buy,Down,15.82,15.96,-1.27,0.48,44.53,15.78,15.82,427775,882199.0,0.35,15.93,16.44,16.28,16.03,5,50.07,16.55,36.37,15.53,1,0,0,0,1,1,0,0,2,0,-0.0392424554535857
2790,13/12:30,1h,CORZ,Buy,Down,15.82,15.85,-0.96,0.89,44.82,15.65,15.84,639503,717812.1,0.34,15.93,16.43,16.3,15.99,4,50.07,16.55,36.37,15.53,1,0,0,0,1,1,0,0,2,0,-0.0387878706960957
2791,13/13:30,1h,CORZ,Buy,Down,15.83,15.91,-1.48,0.75,41.93,15.7,15.72,516180,690259.1,0.33,15.93,16.41,16.31,15.95,3,50.07,16.55,36.37,15.53,1,0,0,0,1,1,0,0,2,0,-0.0386363520766721
2792,13/14:30,1h,CORZ,Buy,Down,15.72,15.75,-1.36,0.78,41.93,15.57,15.72,554804,708416.8,0.32,15.92,16.38,16.33,15.93,2,50.07,16.55,36.37,15.53,1,0,0,0,1,1,0,0,2,0,-0.019393920898441
2793,13/15:30,1h,CORZ,Buy,Down,15.72,15.76,-2.27,1.54,38.01,15.51,15.55,1222956,791925.1,0.31,15.89,16.35,16.34,15.91,1,50.07,16.55,38.01,15.51,1,0,0,0,1,0,0,0,2,0,-0.0201515139955432
2298,13/09:30,1h,CRWD,Sell,Down,365.88,370.18,2.13,1.97,63.41,365.67,366.78,595888,302412.5,3.41,359.23,360.63,345.28,359.13,7,63.41,370.18,56.45,360.48,0,0,0,2,0,1,0,0,0,1,-0.1087877678148743
2299,13/10:30,1h,CRWD,Sell,Down,367.1,369.07,1.17,1.11,54.43,361.67,363.09,335577,303122.4,3.69,359.74,360.77,345.59,358.91,6,63.41,370.18,54.43,361.67,1,0,0,2,0,0,0,0,0,1,-0.2273605809067476
2300,13/11:30,1h,CRWD,Sell,Down,363.72,365.83,1.58,0.88,56.92,361.52,364.49,247822,282195.3,3.74,360.5,360.94,345.9,358.82,5,63.41,370.18,54.43,361.67,1,0,0,2,0,1,0,0,0,1,-0.0868188106652496
2301,13/12:30,1h,CRWD,Sell,Down,363.95,366.23,2.0,0.75,59.39,362.9,365.93,191198,253359.1,3.71,361.33,361.0,346.21,358.76,4,63.41,370.18,54.43,361.67,1,0,0,2,0,1,0,0,0,1,-0.0620302142518767
2302,13/13:30,1h,CRWD,Sell,Up,365.86,367.0,2.29,0.76,61.14,365.38,366.99,196081,258352.0,3.56,362.42,361.06,346.53,358.79,3,63.41,370.18,54.43,361.67,1,0,0,2,0,1,0,0,0,1,0.0342425722064376
2303,13/14:30,1h,CRWD,Sell,Up,366.93,368.65,2.48,1.35,62.72,366.86,367.95,381604,283353.0,3.43,363.48,361.12,346.87,359.06,2,63.41,370.18,54.43,361.67,1,0,0,2,0,1,0,0,0,1,0.2648454145951859
2304,13/15:30,1h,CRWD,Sell,Up,367.78,368.93,2.4,1.43,62.84,367.56,368.02,442467,310366.0,3.29,364.11,361.22,347.19,359.39,1,62.84,368.93,54.43,361.67,0,0,0,2,0,1,0,0,0,1,0.3360604950875654
719,13/09:30,1h,CVS,Buy,Down,49.14,49.15,-8.91,1.76,11.54,48.01,48.69,4833380,2740909.6,0.65,52.15,54.71,56.41,53.45,7,45.51,56.27,11.54,48.01,1,0,0,0,1,0,0,0,2,0,-0.2083333333333357
720,13/10:30,1h,CVS,Buy,Down,48.7,49.83,-6.51,0.98,28.04,48.4,49.81,2781718,2834425.8,0.71,51.91,54.54,56.38,53.28,6,28.04,49.83,11.54,48.01,0,0,0,0,1,1,0,0,2,0,-0.1740514581853673
721,13/11:30,1h,CVS,Buy,Down,49.82,49.94,-6.5,0.79,27.25,49.45,49.65,2213653,2799286.7,0.69,51.62,54.37,56.34,53.1,5,28.04,49.83,11.54,48.01,1,0,0,0,1,1,0,0,2,0,-0.1778757499926015
1543,13/09:30,1h,DAL,Buy,Down,62.29,62.29,-2.48,1.09,34.11,60.94,61.47,1001546,917483.8,0.71,62.7,63.74,63.01,63.04,7,50.82,63.8,34.11,60.94,1,0,0,0,1,0,0,0,2,0,-0.1039394031871481
1544,13/10:30,1h,DAL,Buy,Down,61.47,61.72,-2.17,0.67,35.62,61.35,61.57,606677,907176.9,0.68,62.63,63.7,63.02,62.94,6,50.82,63.8,34.11,60.94,1,0,0,0,1,1,0,0,2,0,-0.0990908073656484
1545,13/11:30,1h,DAL,Buy,Down,61.57,61.73,-1.99,0.56,36.01,61.51,61.6,459247,826741.6,0.65,62.58,63.67,63.03,62.85,5,50.82,63.8,34.11,60.94,1,0,0,0,1,1,0,0,2,0,-0.0878788341175393
1546,13/12:30,1h,DAL,Buy,Down,61.59,61.61,-2.14,0.59,34.42,61.32,61.42,425734,727421.4,0.63,62.51,63.63,63.05,62.76,4,50.82,63.8,34.11,60.94,1,0,0,0,1,1,0,0,2,0,-0.0865152532404138
1547,13/13:30,1h,DAL,Buy,Down,61.41,61.5,-2.02,0.72,34.23,61.27,61.4,473434,658958.9,0.6,62.46,63.6,63.06,62.67,3,50.82,63.8,34.11,60.94,1,0,0,0,1,1,0,0,2,0,-0.0939393477006405
1548,13/14:30,1h,DAL,Buy,Down,61.4,61.66,-1.85,0.88,35.01,61.34,61.44,537750,612895.2,0.58,62.39,63.56,63.07,62.6,2,50.82,63.8,34.11,60.94,1,0,0,0,1,1,0,0,2,0,-0.0678515578761249
905,13/10:30,1h,DIS,Buy,Down,114.15,114.33,-0.87,1.16,34.57,113.65,113.74,765015,660475.8,0.52,114.48,115.37,109.91,114.73,6,51.11,115.01,33.46,113.86,1,0,0,0,1,1,1,1,2,0,-0.0936394893761871
906,13/11:30,1h,DIS,Buy,Down,113.73,113.94,-0.92,0.98,32.96,113.41,113.58,637934,650964.4,0.52,114.46,115.32,109.99,114.64,5,51.11,115.01,33.46,113.86,1,0,0,0,1,0,1,0,2,0,-0.0954575972123592
